baseMean,log2FoldChange,lfcSE,padj,id,gene_name,phase
910.0,1.1497825071969,0.091817111489995,3.4916896108422498e-34,NM_001077710,FAM110C,G2MvsS
16.0,1.14902576153992,0.35237491615289,0.0040770582328173,NM_015398,FAM149A,G2MvsS
7159.25,1.14725491789354,0.0653899386594252,1.18619852119384e-66,NM_005688,ABCC5,G2MvsS
2884.75,1.14723444560363,0.0743057715006395,1.0923051578212999e-51,NM_001184692,NPNT,G2MvsS
1777.75,1.14672211860127,0.152960404014635,1.03224696405906e-12,NM_001171690,GCAT,G2MvsS
119.5,1.14631794999496,0.2098656937538,3.95892265092695e-07,NM_003969,UBE2M,G2MvsS
94.25,1.14587068948703,0.245577090883137,1.96196037985296e-05,NM_031897,CACNG6,G2MvsS
1070.5,1.14573598393967,0.131067218479243,5.17867254795661e-17,NM_001135049,JDP2,G2MvsS
32.75,1.14519971685418,0.338784275327158,0.0027928919924825,NR_034135,LINC00299,G2MvsS
236.25,1.14461709439581,0.210294673744085,4.37862955574731e-07,NM_133640,MED22,G2MvsS
68.0,1.14406294368875,0.278171048097732,0.0002045997717168,NM_005114,HS3ST1,G2MvsS
18.75,1.14240007407467,0.350110814993419,0.0040498293353132,NR_002938,LOC284379,G2MvsS
271.75,1.14186654370869,0.148830858322661,2.84788718284216e-13,NM_001162995,C17orf109,G2MvsS
50.25,1.14178089216831,0.295283883114675,0.0005212303790707,NM_017734,PALMD,G2MvsS
2723.5,1.13947275000085,0.094413354700786,8.74462679736054e-32,NM_001033723,ZNF704,G2MvsS
55.5,1.13901656730502,0.292532582653279,0.0004721158150305,NM_058176,HDAC9,G2MvsS
72.0,1.13704852808881,0.302443975946125,0.0007703631563271,NM_001217,CA11,G2MvsS
1371.0,1.13611969182566,0.0988220728061615,6.42861557276753e-29,NM_000507,FBP1,G2MvsS
31.5,1.13476050842062,0.3206791614647,0.001656505918703,NM_001206729,AKT3,G2MvsS
39.0,1.13289657928981,0.299089076540901,0.0006952911647258,NM_144595,SLAIN1,G2MvsS
64.25,1.13281319217258,0.262786345107238,9.22729447842062e-05,NM_001134742,SLC4A4,G2MvsS
24.75,1.13140135696213,0.347878408729106,0.0041837503597728,NM_139021,MAPK15,G2MvsS
56.75,1.13115747755929,0.289591119306347,0.0004506450442847,NM_015687,FILIP1,G2MvsS
212.75,1.12977284420627,0.188621260440713,2.11902200968304e-08,NM_001184703,GYG2,G2MvsS
9.5,1.12941992967784,0.348473392543835,0.0043372421012039,NR_015399,LOC150568,G2MvsS
56.75,1.12550517288891,0.27262769366067,0.0001923850448776,NR_015422,LOC149134,G2MvsS
213.75,1.12519075367147,0.172790659750395,8.76210699019436e-10,NM_024577,SH3TC2,G2MvsS
86.5,1.12484586106144,0.266152127628575,0.0001303203416103,NM_016358,IRX4,G2MvsS
109.0,1.1244711620026,0.261680359601378,9.74984580049091e-05,NM_198717,PTGER3,G2MvsS
479.75,1.12334126980003,0.175903822170868,1.9347675668575703e-09,NM_001134285,ESRRG,G2MvsS
60.75,1.12170751177531,0.333735276508935,0.0029675666696136,NM_002838,PTPRC,G2MvsS
10943.5,1.12108612613003,0.0577006317619883,1.27824766238116e-81,NM_001204422,RGS6,G2MvsS
123.5,1.12108585232282,0.240390673615975,1.98450962431255e-05,NM_003505,FZD1,G2MvsS
234.0,1.12070988574174,0.166896001509811,2.36755551939682e-10,NM_006285,TESK1,G2MvsS
28.25,1.1201647972158,0.345279896552624,0.0042971351067622,NM_014353,RAB26,G2MvsS
241.75,1.12008143518347,0.170732826551739,6.45242709871296e-10,NM_013368,SERTAD3,G2MvsS
348.75,1.11835181064435,0.133199882660653,9.42543950288028e-16,NM_001042406,HMGCLL1,G2MvsS
137.75,1.11795537424565,0.232310987808946,9.9787317348743e-06,NM_007129,ZIC2,G2MvsS
1030.5,1.11672205196667,0.0949826149955243,3.32723697701604e-30,NM_175768,GRIK2,G2MvsS
26.25,1.11543002413487,0.337732491817118,0.0035712466105139,NM_001013732,PTCHD4,G2MvsS
4219.5,1.11542938488561,0.0879117692470256,4.4526845995568505e-35,NM_001139498,FGF13,G2MvsS
22.0,1.11347835751049,0.348121905282647,0.0049610966327968,NM_001548,IFIT1,G2MvsS
3096.5,1.11300898294285,0.0670477678779277,1.0571586636288e-59,NM_002546,TNFRSF11B,G2MvsS
406.75,1.11178601019076,0.129079849726241,1.54840609210866e-16,NM_005456,MAPK8IP1,G2MvsS
212.0,1.11142609444687,0.210712125281198,1.0503994177741e-06,NM_001198634,RUNX1T1,G2MvsS
58.0,1.11118825345387,0.31704047387851,0.0018524094891815,NM_014624,S100A6,G2MvsS
378.75,1.10698239174188,0.137789970377977,1.7686771398584502e-14,NM_032024,C10orf11,G2MvsS
60.0,1.10667497201883,0.266133451049067,0.0001708971200603,NM_012338,TSPAN12,G2MvsS
510.25,1.10630806721289,0.144014498095681,2.64918488814346e-13,NM_007121,NR1H2,G2MvsS
246.0,1.10200905936948,0.211096242235639,1.38003280358874e-06,NM_001151,SLC25A4,G2MvsS
33.75,1.10174813239544,0.328382134258548,0.003023096593344,NM_004361,CDH7,G2MvsS
209.5,1.10172600615535,0.206806743246422,7.997464125957e-07,NM_024522,NKAIN1,G2MvsS
5698.25,1.09824717145775,0.0622891151409905,2.6965684412246303e-67,NM_015278,SASH1,G2MvsS
27.5,1.09675601264353,0.328063436922395,0.0031420670904137,NM_007237,SP140,G2MvsS
47.25,1.09661288107626,0.298497580151573,0.0010408074249007,NM_001199764,PTPRN,G2MvsS
43.75,1.09655356098798,0.309228330994186,0.0016131219861208,NM_033197,BPIFB1,G2MvsS
7.75,1.09548060987643,0.339258876102076,0.0045122533027855,NM_032946,NXF5,G2MvsS
416.5,1.09464106057509,0.179519925553814,1.12197852327642e-08,NR_046268,LOC728463,G2MvsS
125.5,1.09398994579719,0.212295167657025,1.93190407054988e-06,NM_080821,FAM210B,G2MvsS
201.75,1.09240993385758,0.169515602157079,1.3416676505343101e-09,NR_047507,HOXC-AS5,G2MvsS
1035.25,1.09015580422078,0.134276676184391,9.121854251178952e-15,NM_022450,RHBDF1,G2MvsS
405.0,1.09007392155106,0.136717087422503,2.8507673578021104e-14,NM_021785,RAI2,G2MvsS
111.5,1.08959468360956,0.217158625408941,3.77043075324691e-06,NM_000100,CSTB,G2MvsS
557.25,1.08929816869187,0.136155293521471,2.2891901283635402e-14,NM_003485,GPR68,G2MvsS
865.25,1.08595395607097,0.14051232546201,1.85888909499404e-13,NM_004283,RAB3D,G2MvsS
2201.25,1.0846607174664,0.0866089195359406,3.45583140936798e-34,NM_001080396,FAM155A,G2MvsS
377.75,1.08286309476176,0.127273077898118,3.71626932412568e-16,NM_020737,LRFN2,G2MvsS
20.25,1.08275473756165,0.352586854867571,0.0072463238004401,NM_018670,MESP1,G2MvsS
3210.25,1.08196606157983,0.0758813070040865,3.7781008764450803e-44,NM_005611,RBL2,G2MvsS
141.25,1.08188348585721,0.253755538888762,0.0001118124823874,NM_012472,LRRC6,G2MvsS
243.5,1.08080677896583,0.185165902206028,5.12482261973658e-08,NM_198970,AES,G2MvsS
131.75,1.07816022128446,0.228080342232437,1.48017683784062e-05,NM_001242696,LOC283403,G2MvsS
1240.5,1.07806344003841,0.105569942256699,5.81547258373068e-23,NM_181746,CERS2,G2MvsS
502.25,1.07725026174676,0.125325931674653,1.79490829490563e-16,NM_003835,RGS9,G2MvsS
76.25,1.07657220675217,0.266302387848051,0.0002687969225697,NM_001002837,INPP5J,G2MvsS
92.0,1.07579113170741,0.233059178942236,2.45449989332304e-05,NM_000290,PGAM2,G2MvsS
143.5,1.07124790483009,0.257348320194358,0.0001680546502853,NM_001080503,CCDC159,G2MvsS
132.5,1.06989183359178,0.197833143880476,5.25882040096919e-07,NM_014811,PPP1R26,G2MvsS
9.0,1.06976200178782,0.346983586032,0.0070095998369255,NM_000239,LYZ,G2MvsS
543.0,1.06910776714385,0.11062647096238,1.2585227948765001e-20,NM_014448,ARHGEF16,G2MvsS
1134.25,1.06873798182379,0.101120242537725,1.52501416062152e-24,NR_024467,LOC100188947,G2MvsS
39.75,1.06743682366631,0.321998112764703,0.0034375285070092,NM_000275,OCA2,G2MvsS
94.5,1.06587196368533,0.239258924415286,5.0130906008926e-05,NM_001242699,ENO4,G2MvsS
32.25,1.06564142244856,0.315553142581514,0.0028227966845322,NM_144659,TCP10L,G2MvsS
40.75,1.06533291605914,0.297368366437025,0.0014258223318109,NM_153267,MAMDC2,G2MvsS
82.0,1.06231867048486,0.252296569310507,0.0001388701380505,NM_144698,ANKRD35,G2MvsS
19859.5,1.05951422792328,0.0678740498498607,7.76142658765401e-53,NM_182763,MCL1,G2MvsS
3492.75,1.05937445785041,0.125930590460289,8.22267603675819e-16,NM_002276,KRT19,G2MvsS
275.75,1.05794884134995,0.150848187670858,3.1966993276035e-11,NM_078487,CDKN2B,G2MvsS
884.25,1.05629640884236,0.106585766989773,1.17551411973966e-21,NM_001546,ID4,G2MvsS
20.25,1.05535580175108,0.346345689298029,0.0077533192992308,NM_030891,LRRC3,G2MvsS
30.5,1.053764861869,0.319694862432271,0.0036443375987044,NR_033982,LOC400685,G2MvsS
151.0,1.05373847548632,0.217483148956339,8.59402939119653e-06,NM_002517,NPAS1,G2MvsS
74.0,1.05351982179528,0.262350788557555,0.0002981280911734,NM_004209,SYNGR3,G2MvsS
113.5,1.05221165378801,0.245418284483784,0.0001014903287466,NM_001024455,RGAG4,G2MvsS
31130.0,1.05150679018342,0.0477012689983416,5.81170798321754e-105,NM_001145453,GFRA1,G2MvsS
490.0,1.05093067096054,0.143367263918119,3.46632478276042e-12,NM_020376,PNPLA2,G2MvsS
105.75,1.0498599554874,0.226070606939857,2.16820496101878e-05,NM_000775,CYP2J2,G2MvsS
73.25,1.04852195146623,0.244613034353915,0.0001018473920728,NR_040092,LOC100506990,G2MvsS
10.0,1.0478821144608,0.351635760227961,0.0093993127163569,NM_000738,CHRM1,G2MvsS
65.5,1.04782380480574,0.265140519617179,0.0003817653455924,NM_020811,CARNS1,G2MvsS
5572.0,1.0476281401971,0.111865548582282,2.0097140466456602e-19,NM_016201,AMOTL2,G2MvsS
2205.0,1.04709778058399,0.0817835432911757,1.05929472097593e-35,NM_004093,EFNB2,G2MvsS
199.25,1.04667540532148,0.175665032151663,2.54284941220243e-08,NM_001198594,STON1-GTF2A1L,G2MvsS
12.75,1.04594801756526,0.353062449361729,0.0098819807242302,NM_001256841,CD300A,G2MvsS
12.75,1.04594801756526,0.353062449361729,0.0098819807242302,NM_006727,CDH10,G2MvsS
31.5,1.04437137646215,0.329823586527954,0.0054507315080507,NM_001190228,RNF224,G2MvsS
144.25,1.03984807317663,0.23959344039773,8.14823475754662e-05,NR_021485,EGFEM1P,G2MvsS
209.0,1.03979785622785,0.168943197004731,7.97900115255022e-09,NM_001190807,CYB5A,G2MvsS
31.5,1.03978572499579,0.313811332480932,0.0034527236912081,NM_001170751,SRPX,G2MvsS
58.75,1.03933946452941,0.269847798752306,0.0005512936853943,NM_005195,CEBPD,G2MvsS
12334.75,1.03736150993455,0.105626720422455,2.76862129298763e-21,NM_014405,CACNG4,G2MvsS
89.0,1.03700555935715,0.293503997703397,0.0016843096070597,NM_005761,PLXNC1,G2MvsS
127.75,1.03577291243182,0.197707292334593,1.25714211503923e-06,NM_001201576,PLSCR3,G2MvsS
67.5,1.03509847465505,0.274538894484986,0.000741430562445,NM_001243036,SLC7A9,G2MvsS
1704.5,1.03478780216681,0.0995731417980317,9.44602332183836e-24,NM_001193451,TMTC1,G2MvsS
119.75,1.03382735406518,0.229315275959423,3.95926643625588e-05,NM_178836,PLD6,G2MvsS
146.75,1.03352224741821,0.187841845724827,3.21509309879318e-07,NM_001168325,TESC,G2MvsS
407.75,1.03138880854608,0.144944671896499,1.58408213788154e-11,NM_001145853,WFS1,G2MvsS
1788.0,1.03030635029516,0.071334632743993,2.77037263627281e-45,NM_018993,RIN2,G2MvsS
11.0,1.02919868863367,0.349063151651874,0.0102854181935032,NM_001242659,C1orf233,G2MvsS
76.5,1.02786175582634,0.244438520615787,0.000142062747942,NM_198475,FAM171A2,G2MvsS
227.25,1.02676190662101,0.177065275942331,6.3623265690593e-08,NR_028389,ACVR2B-AS1,G2MvsS
1372.25,1.02526812893413,0.122159335275558,9.65797633938124e-16,NM_014945,ABLIM3,G2MvsS
249.75,1.02277611271994,0.185391608069536,2.98079356973947e-07,NM_015423,AASDHPPT,G2MvsS
40.5,1.02262650915022,0.297340214950336,0.0023046723137653,NR_003064,PYY2,G2MvsS
418.5,1.02235725357889,0.121566177974135,8.38797093864351e-16,NR_027252,CYP1B1-AS1,G2MvsS
16.0,1.02187162822252,0.352632696640633,0.0118696890165415,NM_004795,KL,G2MvsS
19154.75,1.02142876565297,0.0671625940804968,3.60176953664657e-50,NM_001042599,ERBB4,G2MvsS
481.0,1.02126573053833,0.136024567812066,9.541555965644749e-13,NM_001257386,ABCG2,G2MvsS
29.75,1.02024436602191,0.340421176365443,0.0089575342091276,NM_007272,CTRC,G2MvsS
121.75,1.01954813346165,0.216679848002911,1.63264355151973e-05,NM_001126132,TNNT1,G2MvsS
60.5,1.01933431914472,0.279382154674146,0.0011321003416382,NM_005345,HSPA1A,G2MvsS
109.5,1.01841587725362,0.214313833469742,1.3216474755878e-05,NM_001145373,OTUD1,G2MvsS
30.75,1.01772173618293,0.329056076536875,0.0068068944750107,NM_024603,BEND5,G2MvsS
30.5,1.01746838418745,0.349425989593689,0.011409936180111,NR_026655,FLJ12825,G2MvsS
29.75,1.01682734786181,0.320336315705216,0.0053314069124603,NM_018381,C19orf66,G2MvsS
4347.75,1.01679123057944,0.0660066854647485,1.8496438541198102e-51,NR_037804,NPHP3-ACAD11,G2MvsS
175.75,1.01574905544433,0.184190005904523,3.01272010337964e-07,NM_001193350,MEF2C,G2MvsS
309.5,1.01495935450959,0.151899486209532,2.94629020704405e-10,NM_005318,H1F0,G2MvsS
120.5,1.01425069922982,0.249172454865144,0.0002408812141763,NM_015392,NPDC1,G2MvsS
185.75,1.01387936063603,0.183952838228993,3.06047796079064e-07,NM_001193421,TSHZ2,G2MvsS
15.5,1.01248646829826,0.351540039528646,0.0124744808248763,NM_005059,RLN2,G2MvsS
4807.0,1.01149626005835,0.0693184108364773,3.28938312304387e-46,NM_000176,NR3C1,G2MvsS
367.0,1.00959090637953,0.143056896058181,2.37595486899474e-11,NM_018371,CSGALNACT1,G2MvsS
373.5,1.00916986095022,0.140147084564658,8.68305899621026e-12,NM_001165966,PITPNM3,G2MvsS
1577.25,1.00906948486361,0.110604893181079,1.80526866452824e-18,NM_020899,ZBTB4,G2MvsS
80.5,1.00852301123528,0.327956080062602,0.0071582625587439,NM_007000,UPK1A,G2MvsS
176.5,1.00699764422251,0.183834726823005,3.64896914611202e-07,NM_001010924,FAM171A1,G2MvsS
463.5,1.00531389923526,0.151393425428589,3.85283106829355e-10,NM_015512,DNAH1,G2MvsS
17.0,1.00493094018412,0.352280830145026,0.0134575615219453,NM_003731,SSNA1,G2MvsS
207.5,1.00378081699909,0.238897660471354,0.0001439803084291,NM_002579,PALM,G2MvsS
18.0,1.0033499177318,0.349649509630211,0.012847732501217,NM_006262,PRPH,G2MvsS
1153.25,1.00308935487072,0.105071408347389,3.78558958695287e-20,NM_001178055,PARP8,G2MvsS
15.75,1.00297477741863,0.352505473714335,0.013719049995521,NM_001261463,NRAP,G2MvsS
20.25,1.00219575620359,0.340353602259677,0.0103986114919428,NR_026935,LOC158696,G2MvsS
95.25,1.00201333374072,0.239507311363301,0.0001543405057993,NM_004717,DGKI,G2MvsS
488.0,1.00159065565844,0.131449925303883,4.19966023012961e-13,NM_006817,ERP29,G2MvsS
944.5,1.00102373689835,0.0898656496005152,3.50189618934126e-27,NM_001164440,ANKRD33B,G2MvsS
8.5,1.00008661038357,0.34470877575094,0.0117551528245056,NM_001198815,MUC22,G2MvsS
106.25,-3.26197937326903,0.296342829301571,1.46256831167567e-26,NR_046094,LOC283587,SvsG2M
2648.5,-3.16743611748977,0.121994474469435,1.05977732086694e-145,NM_000623,BDKRB2,SvsG2M
289.5,-3.11281930685439,0.175389199392121,3.5318673392707803e-68,NM_001257135,LIF,SvsG2M
117.5,-3.0565002576454,0.267798498716676,1.6402186295759899e-28,NM_138706,B3GNT6,SvsG2M
174.0,-2.86665911963887,0.207329422639448,1.55889266569048e-41,NR_038951,LOC100506343,SvsG2M
334.0,-2.82909810630078,0.159415289882183,3.57310646983131e-68,NM_152871,FAS,SvsG2M
314.5,-2.81652191669128,0.16157977562777,8.42464251574673e-66,NM_002658,PLAU,SvsG2M
839.5,-2.75967506062012,0.117993210150917,3.69954549832597e-118,NM_203349,SHC4,SvsG2M
526.5,-2.73060336571701,0.145750484999439,6.27959347805961e-76,NM_022137,SMOC1,SvsG2M
313.5,-2.72121704172133,0.189664231541182,1.0724635838620999e-44,NM_001795,CDH5,SvsG2M
1615.75,-2.68968133053739,0.0880602380394602,1.81248026620032e-201,NM_002031,FRK,SvsG2M
189.5,-2.67652291404101,0.206470656028438,1.38618145899438e-36,NR_037886,LOC100507140,SvsG2M
127.5,-2.64945304088869,0.233261571594149,3.00943067771808e-28,NM_001018071,FRMPD2,SvsG2M
90.5,-2.63272007405814,0.259202763730505,1.0157043343514399e-22,NM_001244,TNFSF8,SvsG2M
381.25,-2.52664235443139,0.154429835215948,5.31641163596677e-58,NM_153034,ZNF488,SvsG2M
369.25,-2.48084324703631,0.167731097518351,1.85283673802187e-47,NM_001201325,PDZK1,SvsG2M
147.25,-2.47907007493579,0.21521279154039,5.02465600234467e-29,NM_032873,UBASH3B,SvsG2M
465.25,-2.43910701246428,0.137393925622933,3.29599416728873e-68,NM_001142618,STRA6,SvsG2M
450.0,-2.37296920472624,0.141299980395193,4.2459192341791706e-61,NR_024480,LOC100131551,SvsG2M
239.75,-2.36949998709739,0.225604981988949,3.03703921786096e-24,NM_001657,AREG,SvsG2M
327.25,-2.35934836198098,0.180554712865459,3.68245022812595e-37,NM_018306,TMEM40,SvsG2M
103.25,-2.32857906960885,0.24643162303993,9.389690952040761e-20,NM_002052,GATA4,SvsG2M
635.25,-2.3226675966991,0.1202253121022,1.06468238451799e-80,NM_145263,SPATA18,SvsG2M
194.0,-2.26986729500404,0.188885311194588,1.58216197733288e-31,NM_000347,SPTB,SvsG2M
357.75,-2.25739855257496,0.161912456675675,3.16311063516899e-42,NM_001185100,CD22,SvsG2M
267.0,-2.24936230161512,0.175574116687876,9.573252128236429e-36,NM_001161440,PTPRH,SvsG2M
724.75,-2.24375291823935,0.121947866988649,2.88839257463372e-73,NM_001161566,TNIK,SvsG2M
1024.25,-2.23691870248865,0.175595267202112,2.3573749284865702e-35,NM_001432,EREG,SvsG2M
3740.75,-2.23145247064461,0.0754017840666285,3.12653421634754e-189,NM_000358,TGFBI,SvsG2M
87.75,-2.17747123615296,0.284218068170502,3.09556556124137e-13,NM_001986,ETV4,SvsG2M
201.25,-2.17083538665394,0.196933437398104,1.2410285503872299e-26,NR_024280,UNQ6494,SvsG2M
4028.5,-2.1576308806853,0.0712405642603519,3.90026366219847e-198,NM_032471,PKIB,SvsG2M
295.5,-2.15536215368864,0.203558014279688,1.24481211905108e-24,NM_007365,PADI2,SvsG2M
68.5,-2.15109282931396,0.275528070118414,1.01915240576847e-13,NM_001270364,ALDH1L1,SvsG2M
654.75,-2.13334911257545,0.121103094825416,3.4614768328781205e-67,NR_024351,LINC00160,SvsG2M
102.25,-2.12595994150358,0.251260054813878,5.49392958393389e-16,NM_002774,KLK6,SvsG2M
3211.75,-2.12331099326322,0.07955203511204,5.6014335233417995e-154,NM_001111018,NAV2,SvsG2M
71.0,-2.12290491426554,0.269926881537263,6.58971802464491e-14,NM_006528,TFPI2,SvsG2M
16713.75,-2.11080229478251,0.0589857885893302,3.00123457014555e-276,NM_002392,MDM2,SvsG2M
2728.5,-2.10079468387723,0.0685789619315622,1.4005206792666e-202,NM_001128915,CYP24A1,SvsG2M
84.75,-2.09549994104437,0.274997795212727,4.18777384709632e-13,NM_001613,ACTA2,SvsG2M
126.0,-2.09196882523193,0.222747573221389,1.58292432132536e-19,NR_015446,FTLP10,SvsG2M
511.25,-2.06866967912473,0.144721554033379,2.2850328327160404e-44,NM_021783,EDA2R,SvsG2M
269.25,-2.06679064148111,0.179509142081363,5.32932415641188e-29,NM_020945,WDFY4,SvsG2M
191.25,-2.05534907939489,0.196465495057324,4.6131799370122405e-24,NM_013358,PADI1,SvsG2M
191.25,-2.03991240289394,0.203422037630861,3.66725140838109e-22,NM_001729,BTC,SvsG2M
73.0,-2.03443599668882,0.269568160464883,7.17563170810118e-13,NR_038323,LOC100507156,SvsG2M
54.25,-2.02946120153292,0.31592862035529,1.5244523617356801e-09,NM_001198,PRDM1,SvsG2M
1314.0,-2.00990063821792,0.0984170359634616,3.90418755844213e-90,NM_020975,RET,SvsG2M
3820.0,-1.98109832011712,0.0713632738609667,1.36459102548637e-166,NM_021165,FAM5B,SvsG2M
384.5,-1.97016828595655,0.136910349398199,5.8650636584396e-45,NM_003841,TNFRSF10C,SvsG2M
132.0,-1.96437322535697,0.225304442278831,6.27511214565335e-17,NR_038885,LOC100506385,SvsG2M
345.0,-1.95120727202193,0.161337309217598,6.49970742209246e-32,NR_038848,LOC643401,SvsG2M
359.5,-1.94394352576727,0.145767072021745,1.12132332630595e-38,NM_175842,SMOX,SvsG2M
593.5,-1.94137621948081,0.114414767362788,2.3180725037298598e-62,NM_012101,TRIM29,SvsG2M
89.75,-1.9393089695885,0.250871373540315,1.83732713544141e-13,NM_032834,ALG10,SvsG2M
151.0,-1.9278954895387,0.207490960746885,3.9643271192707104e-19,NM_001003665,C1orf95,SvsG2M
15.25,-1.90972449158505,0.352834083486847,5.14237885330108e-07,NM_013385,CYTH4,SvsG2M
1043.5,-1.89075969091488,0.0906054718317792,4.59799676836586e-94,NM_004753,DHRS3,SvsG2M
3500.75,-1.88454982993745,0.0694878591997091,5.57770445580934e-159,NM_007173,PRSS23,SvsG2M
52.75,-1.87596048344416,0.305082439972848,8.25398120404563e-09,NR_040111,LOC100505782,SvsG2M
60.75,-1.87489457359703,0.292338740985036,1.6283017817380102e-09,NM_001193307,SAMD9,SvsG2M
283.75,-1.86893348374048,0.169392643208541,1.11401306415215e-26,NM_032578,MYPN,SvsG2M
32.25,-1.85282636415628,0.352285398597852,1.1340631215205e-06,NM_184087,TRIM55,SvsG2M
51.5,-1.85176871829,0.297607376450152,5.3115090407317304e-09,NM_007053,CD160,SvsG2M
223.75,-1.84214154605844,0.194488595340654,7.62245471876298e-20,NM_004170,SLC1A1,SvsG2M
1849.5,-1.84078267954242,0.0807726290232197,3.4043820235452204e-112,NM_020733,HEG1,SvsG2M
182.25,-1.83906167938042,0.235326855154652,9.59338364285019e-14,NM_000698,ALOX5,SvsG2M
56.5,-1.83128300941858,0.289002352304419,2.62611929968704e-09,NM_001202429,ASB2,SvsG2M
319.25,-1.82215155442513,0.168139202470313,9.10972640746715e-26,NM_005928,MFGE8,SvsG2M
49.25,-1.81859020749981,0.293085970281896,5.8945516883499e-09,NM_138768,MYEOV,SvsG2M
481.25,-1.81556889967313,0.151336767635518,2.0081668143860903e-31,NM_001205315,STEAP4,SvsG2M
89.5,-1.81533718661338,0.259046305068386,3.31934257795416e-11,NM_173505,ANKRD29,SvsG2M
1513.0,-1.8124477029708,0.0924983962339642,5.3639409522538995e-83,NM_001135147,SLC39A8,SvsG2M
310.25,-1.81116476952815,0.155007738377593,7.561579770556459e-30,NM_001256025,ARHGAP22,SvsG2M
196.75,-1.81103347513748,0.207502596167779,5.8194176361659e-17,NM_178232,HAPLN3,SvsG2M
64.5,-1.8110184344012,0.274794363288558,5.32210167571806e-10,NM_181644,MFSD4,SvsG2M
62.5,-1.80901286156534,0.304689892050284,2.87326489894211e-08,NM_002639,SERPINB5,SvsG2M
506.25,-1.80126187169064,0.139845936562817,4.01759643987454e-36,NM_000835,GRIN2C,SvsG2M
233.5,-1.79888782421253,0.166387646929482,1.1974079587980702e-25,NM_030792,GDPD5,SvsG2M
396.75,-1.79658160266745,0.131579790820662,1.62878821103691e-40,NM_153770,CABYR,SvsG2M
267.25,-1.79625398241677,0.188683178676321,4.8832125191784004e-20,NM_001124758,SPNS2,SvsG2M
543.25,-1.79076601444453,0.12739242192558,6.30837410545285e-43,NM_001144952,SDK2,SvsG2M
